Nation,year,exports_agrc_bevs_and_spices_tonne,exports_agrc_cereals_tonne,exports_agrc_fibers_tonne,exports_agrc_fruits_tonne,exports_agrc_herbs_and_other_perennial_crops_tonne,exports_agrc_nuts_tonne,exports_agrc_other_annual_tonne,exports_agrc_other_woody_perennial_tonne,exports_agrc_pulses_tonne,exports_agrc_rice_tonne,exports_agrc_sugar_cane_tonne,exports_agrc_tubers_tonne,exports_agrc_vegetables_and_vines_tonne,exports_lvst_buffalo,exports_lvst_cattle_dairy,exports_lvst_cattle_nondairy,exports_lvst_chickens,exports_lvst_goats,exports_lvst_horses,exports_lvst_mules,exports_lvst_pigs,exports_lvst_sheep,frac_agrc_crop_demand_imported_bevs_and_spices,frac_agrc_crop_demand_imported_cereals,frac_agrc_crop_demand_imported_fibers,frac_agrc_crop_demand_imported_fruits,frac_agrc_crop_demand_imported_herbs_and_other_perennial_crops,frac_agrc_crop_demand_imported_nuts,frac_agrc_crop_demand_imported_other_annual,frac_agrc_crop_demand_imported_other_woody_perennial,frac_agrc_crop_demand_imported_pulses,frac_agrc_crop_demand_imported_rice,frac_agrc_crop_demand_imported_sugar_cane,frac_agrc_crop_demand_imported_tubers,frac_agrc_crop_demand_imported_vegetables_and_vines,frac_lvst_livestock_demand_imported_buffalo,frac_lvst_livestock_demand_imported_cattle_dairy,frac_lvst_livestock_demand_imported_cattle_nondairy,frac_lvst_livestock_demand_imported_chickens,frac_lvst_livestock_demand_imported_goats,frac_lvst_livestock_demand_imported_horses,frac_lvst_livestock_demand_imported_mules,frac_lvst_livestock_demand_imported_pigs,frac_lvst_livestock_demand_imported_sheep
Costa Rica,2017,0.7541390549787381,0.0035714285714285713,0.0,0.6854644619841501,0.0,0.0,0.037267080745341616,0.5109015617145195,0.11349725075215271,0.18757004116153586,0.3789897397861426,0.006272625444392136,0.469210249898523,,0.0,0.04985571691214856,0.31772685385665217,0.0,0.001047922922922923,0.0,0.007770593310911991,0.0,0.1728395061728395,0.9941018020509803,0.0,0.0444725594563947,1.0,0.05106382978723404,0.9995006974129683,0.2603972743641636,0.8593971106065094,0.46377844399665796,0.045840347007723166,0.00967440295344315,0.028682733234857254,,0.0,0.018471422552925106,0.10172986138790673,0.0,0.0051170216908758125,0.0,0.15162804439997543,0.3956043956043956
Costa Rica,2018,0.9383710855303874,0.0,0.02,0.5362614005416366,0.8628389154704944,0.09302325581395349,0.04498150035098218,0.6311569466184697,0.03907782864617397,0.1392577364632952,0.3464175981847368,0.0068275942904771824,0.4554022145391459,,0.0,0.06868097920058941,0.2841723359168601,0.0,0.0011844924995129554,0.0,0.0057115277467533745,0.004611564384533523,0.509022778818657,0.9951268122546696,0.005076142131979695,0.04067283786122287,0.14682539682539683,0.6163934426229508,0.8446139180171592,0.3422696120805293,0.7996078765663627,0.4472999360745587,0.03799724307962818,0.01129251303792586,0.013532880495633351,,0.0,0.010614366999970815,0.09225070855392667,0.015151515151515155,0.003630286069651741,0.0,0.12323493801811923,0.4212402253639367
Costa Rica,2019,0.7372051237465947,0.00849222880948566,0.0,0.684909335271822,0.0,0.16,0.03636363636363636,8.203303379122958e-06,0.06420780389070055,0.25102684110589363,0.0,0.0053471357922255805,0.4583345066881223,,0.0,0.08956315590097579,0.3493225783864047,0.0,0.000830887263352436,0.0,0.008031861747095415,0.012031139419674453,0.38776061358971586,0.9949349308873447,0.0,0.0415802190357909,1.0,0.5682242990654206,0.7249134948096886,0.0013808144165399175,0.8264478321619987,0.49097828030920254,0.0,0.011401493582569198,0.01283766693182693,,0.0,0.00952446586290634,0.09387753499425586,0.02040816326530612,0.002194581013384618,0.0004372540445999125,0.16298057212191633,0.39618002595214785
Dominican Republic,2011,0.6955783843552721,0.4469019743432079,0.0,0.11540377618605925,0.034764826175869123,0.0,0.5371615133474169,0.0,0.011434283679785282,0.020469146073972735,0.45031345474745077,0.034413288975087504,0.062051581617547036,,0.0,0.00010882369482048222,0.003633042567260739,0.0,3.4285714285714284e-05,0.0,0.0,0.0,0.05261683738796415,0.976887184600046,1.0,0.006972215572842574,0.2625,0.012655685014061873,0.8145440554059253,0.29948846765708065,0.4120488011467292,0.03361348605668634,2.577944141106351e-06,0.020894271294336946,0.029827125832462865,,0.0,0.019622299591240094,0.028381965942446415,0.0,0.00023138295593154491,0.0,0.09934889819505408,0.11685039370078742
Dominican Republic,2012,0.6789459963502917,0.05522275012049852,0.0,0.09931120564161364,0.015267175572519083,0.0,0.0,0.005804462180301107,0.18691588785046728,0.11942374356704791,0.3248962396753997,0.03988331187310612,0.08312643190060512,,0.0,0.00017418435988132258,0.03544196669595684,0.00025431034482758624,1.9886363636363638e-05,0.0,0.0005004222614945366,0.0,0.014769230769230769,0.9628180021462096,1.0,0.0006089605802811237,0.21975806451612903,0.0,0.0,0.26119006899805397,0.4071550255536627,0.07063661916824818,1.9660386483877504e-06,0.028553461768750055,0.03973121576982257,,0.0,0.0037128079499282305,0.03533532562896755,0.0,0.00016190881976991904,0.0,0.08931758973859821,0.0991688162797363
Dominican Republic,2013,0.7479756737255621,0.5662037015573126,0.0,0.10400655406835792,0.11797752808988764,0.0,0.0,0.006561165733087861,0.09204602918141566,0.021032056831091852,0.3556108802106909,0.03125696472556449,0.10281095318105445,,0.0,0.0015239610348836224,0.022741000140266816,0.0006085106382978724,6.76056338028169e-05,0.0,4.039371389354729e-05,0.00030312215822976665,0.01982182628062361,0.9535339169994559,1.0,0.0005493721826180201,0.030864197530864196,0.0,1.0,0.2015206731261167,0.38961071265702085,0.12116684657533974,8.514569492723238e-06,0.03041785441145797,0.04046958079249044,,0.0,0.0018765769537038943,0.03541109992153336,0.0,0.0003041533834247671,0.0,0.20420707861514492,0.1067172264355363
Dominican Republic,2014,0.8242540606291888,0.48579248612193876,0.0,0.141803357355918,0.0,0.0,0.8534322820037106,0.011177875505979167,0.33113212601800257,0.056162748648776295,0.40337058313058016,0.045440660955068435,0.1728258804063872,,0.0,0.0028724446447316028,0.04854964357954644,0.0010889830508474577,0.0007211267605633803,0.0,6.744825840172804e-05,0.0,0.25109259071043805,0.9345002450301494,1.0,0.0002542276696573558,0.810126582278481,0.027210884353741496,0.9610306705742391,0.21069288224953006,0.2972543169568093,0.020377525408597236,0.005821857804727126,0.014583414669305456,0.013799511181494466,,0.0,0.006868639161659875,0.014518622156115529,0.013316441412627646,3.6644801934845545e-05,6.6666222225185165e-06,0.13789237668161436,0.08912261278715748
Dominican Republic,2015,0.07309442548350398,0.6706160603919065,0.0,0.09028680813163129,0.27238805970149255,0.0,0.5131161495008899,0.010578870563595251,0.25612668090989066,0.02590711403322066,0.4039301539538033,0.03896352879502733,0.08577429831776134,,0.0,0.003370142142146514,0.025160886901397075,0.001042969955242576,3.9277187528931853e-05,0.0,7.530229105009266e-05,0.0,0.6105401529636711,0.9424108565032887,1.0,0.00036633595712903225,0.4230769230769231,0.017182715209254847,0.8473741661613099,0.22415333742402185,0.40932354408724786,0.017442454736508763,0.08374763995254515,0.018791174509576035,0.017229146557679202,,0.0,0.006016229328514265,0.011171784520269132,0.021470689266750966,0.0002019641008810684,1.0000233338777905e-05,0.1643592871078749,0.09946763799383583
Dominican Republic,2016,0.797334361875375,0.5265732834712002,0.0,0.09385918862960063,0.22171945701357465,0.0,0.8647919010123735,0.009415477926369068,0.18622715729721656,0.013732664416051959,0.4779108471244827,0.029481207149005897,0.07947361543860217,,0.0,0.004495002575545879,0.012021574695258023,0.00034962404351270373,9.764426242314002e-05,0.0,0.0001005717963700536,0.0003178063381584807,0.3614421226749485,0.9237752607905589,0.0,0.00036991681237134166,0.5043227665706052,0.013735849056603773,0.9690883374051691,0.24046319741528924,0.4272781431425,0.02046757761997587,0.14477630794269117,0.01876939695581482,0.017977754145948897,,0.0,0.019939102896407733,0.014614735007882101,0.009151414309484192,0.00010880239253671383,6.995732603112101e-05,0.1663797756713504,0.1119225443749317
Dominican Republic,2017,0.44780286832830546,0.2832068458282016,0.0,0.1242275554465168,0.1853932584269663,0.0,0.0,0.01631866505310412,0.020111487594272597,0.014682888440116141,0.18827857962094458,0.04242009867009867,0.06917149915863748,,0.0,0.005534854182610232,0.01206503294191557,0.0016879498551088737,2.2293561619404314e-05,0.0,0.00021269586921740147,0.0,0.14863929195014752,0.9270857706024574,1.0,0.0009195085122414264,0.4876325088339223,0.0336551724137931,1.0,0.24856053419395532,0.3616296220945018,0.040866596491875164,0.008196692878971304,0.030775159507054676,0.01802107083342049,,0.0,0.021488018517158227,0.010071163449563322,0.0033613445378151263,0.00018389216117869304,0.0,0.20845393833272274,0.13841154893158372
Dominican Republic,2018,0.7161119915478077,0.21817091057190946,0.0,0.07472028100834424,0.0,0.0,0.6228896558156888,0.01930535598427693,0.03715992990318596,0.018118521546453544,0.4671247504775805,0.04387341279946986,0.08301943117054174,,0.0,0.004217528575258697,0.024045951340305398,0.0008494330267557106,0.0001806247950603287,0.0,5.2476276588442305e-05,0.0,0.23058701028244175,0.9222582065694165,1.0,0.0009735452687362534,0.6796116504854369,0.02825167189845776,0.923150031363455,0.26041643821189725,0.3644724242223128,0.020166397634485293,0.006311586752422192,0.03370739874635044,0.01881780077392549,,0.0,0.021942068209412535,0.01237243540127443,0.0012619531190302628,7.225774894878871e-05,6.632179334129195e-06,0.2514973771430964,0.1401131903336916
Dominican Republic,2019,0.6782355468563518,0.0,0.0,0.0787862890924532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020062355269796505,0.04218401731225322,,0.0,0.000305514269310283,0.0,0.0,4.1565523891863125e-05,0.0,0.00025973395244862035,0.0,0.3126657148684479,0.9765598936523145,1.0,0.004063102041634957,0.6333333333333333,0.04965793819297004,1.0,0.00050585545007276,0.35178359251003893,0.03316845178900147,0.0,0.03350099140273918,0.025701304701766736,,0.0,0.028628779856602185,0.0342205058167193,0.0094241529484334,0.0003407353234492387,0.0022675587271304984,0.23240732035086248,0.1483714916928683
Ecuador,2011,0.6937642064665872,0.005122012136406433,0.0,0.6793132258502558,0.0,0.0,0.052253315851097416,0.45113047205480333,0.20143793460302475,0.05982077768217728,0.017645833333333333,0.08887356604121112,0.05932314137167212,,0.0,0.0,0.00033015288435165897,0.0,0.00013379093711825954,0.0,7.252528707841354e-06,0.0,0.003605598614541635,0.5421261517019768,0.00028590488897360146,0.03627482967058093,0.8551564310544612,0.009019688691887434,0.06158233188117282,0.042805664365996574,0.37930937160436334,0.00023948517046363691,0.014213379085231494,0.000124387778900723,0.07800560365588027,,0.0,0.0012769657092595752,0.028921335962189876,0.00030258532461175633,0.0005959666142409857,0.0,0.05023631709962983,0.005509422703887642
Ecuador,2012,0.29551393728222997,0.0021999247255897973,0.0,0.6430957217736801,0.027972027972027972,0.0,0.07351828625364663,0.4596978433913377,0.0005454942177612917,0.013812185545510041,0.016898832684824904,0.049850502713672674,0.0563780839750921,,0.0,0.0,9.63858381333048e-05,0.0,0.00032290077466561994,0.00010412371563396766,0.0,0.0,0.05657626130067075,0.41322852366955204,0.0008009611533840609,0.036578362017322626,0.9253089736700698,0.007948159773199008,0.05617610217073821,0.00022413853727549794,0.44777768847452176,0.04217420336854066,0.013301414105122566,0.00017117053475848652,0.0552390289732784,,0.0,0.0012054932202223733,0.036993086183814576,9.197601265589933e-05,0.00012148256132647105,0.0008115903424911246,0.05167067154519735,0.0064504981956691205
Ecuador,2013,0.29163162321278385,0.0008800005566386272,0.058568629710729514,0.7691949817720185,0.07947019867549669,0.0,0.06180756601511572,0.39487310441816154,0.27362890187787586,0.04274409610822137,0.0009760403530895334,0.015693902796007592,0.04470359005193349,,0.0,0.0,4.464477427196523e-05,0.0,0.0001591368934529783,0.0,0.0,0.0,0.06985091109884042,0.3814359686012758,2.4482800832415227e-05,0.06820981984883892,0.9280538302277432,0.007189639040724873,0.06045762917847961,0.005771244627527599,0.5334584739501168,0.0006215264979872659,0.01709542744772055,6.475084116139027e-05,0.05813958260971637,,0.0,0.0010530288274250095,0.02786208570466843,0.0005572368737089879,0.0013008372720696288,0.00010611956137247965,0.0346866046573629,0.004390711146362652
Ecuador,2014,0.3812166488794024,0.001602663244350766,0.0,0.7252658741724289,0.05161290322580645,0.0,0.13257525079910598,0.2896249946994632,0.1051898708997235,0.0174644979364593,0.012092544987146531,0.014916839548830656,0.04281334572186278,,0.0,0.0,0.0002044527072150744,0.0,6.69688489112275e-05,0.0,0.0,0.0,0.07320971867007672,0.3671405850268442,4.472972066289446e-05,0.059321280801782846,0.9360591561548499,0.009476738913575769,0.06072470135306888,0.008977045311811736,0.36311765538722923,0.0002089429806766436,0.014152939999435628,0.0003053846499303903,0.08010417743850326,,0.0,0.0011468164717078667,0.03616075021337225,0.009904290271891816,0.00039815650016912843,0.0,0.014337564404050028,0.0014892032762472078
Ecuador,2015,0.47669629308476047,0.0009357509052486083,0.0,0.7297813683008679,0.0,0.0,0.10514383345578904,0.33626068988944524,0.09026510468789858,0.0010102079045114535,0.01136218375499334,0.008154318108922327,0.012650555199065848,,0.0,0.0,0.0023185502568953686,0.0,3.58179017873133e-05,0.0,0.0,0.00015611474375870177,0.12218181818181818,0.34731610017371506,0.0,0.04120015731671614,0.9367720465890182,0.007205419165552056,0.05531489850048727,0.019633671348922892,0.34206119436875565,0.00017521672856749882,0.0071820367512750085,0.0011552881681053274,0.06534644733964765,,0.0,0.0014345284257852968,0.03339585923826903,0.00014756880395484393,0.0007829312049534939,0.0,0.011006151831336932,0.00027916714814046607
Ecuador,2016,0.6862832848511972,0.0017955543010194917,0.0,0.8005525525403785,0.05194805194805195,0.0,0.09908467884507748,0.3662081525402645,0.0821509009009009,0.00020614809835706806,0.026376950780312124,0.0028634072910530793,0.007024414185432736,,0.0,0.0,0.0005596806089325025,0.0,5.476101380890231e-05,0.0,0.0,0.00021180587049500268,0.1834595224228305,0.4835439920984723,0.0,0.04484466480923466,0.9394190871369295,0.0032363874917996937,0.04800538102805042,0.0024230861977516914,0.3412229062546307,9.282601473490845e-05,0.008461407740580405,0.0018508205850558523,0.03931408965258456,,0.0,0.0011416953918424663,0.02875173100100961,0.00032975186172405266,0.0005610162147369381,0.0,0.010985203565305402,0.00875588929573709
Ecuador,2017,0.6051372712146422,0.0002540524454453029,0.0,0.19939382552154722,0.038461538461538464,0.0,0.0003723274777523598,0.3410334089125549,0.12503471129459245,0.0006283102250109638,0.02498933333333333,0.0044757848070469475,0.005843946615366892,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015224063842848372,0.07503045066991473,0.4706338011820361,0.0,0.07073807535409149,0.9477715877437326,0.006689529615987129,0.058330154425835744,0.0005125312002609431,0.37156951388150194,0.0002095245059299654,0.04057676285941077,0.0014854351821546362,0.03656255462471245,,0.0,0.0007680004011371654,0.02833269084294977,0.0,0.0003522735928098103,0.0,0.011315709317757636,0.00037387836490528406
Ecuador,2018,0.7235211267605633,0.001522087126784434,0.0,0.25986839544747353,0.07006369426751592,0.0,0.1898446826440751,0.3599052001758953,0.11127785698206648,0.03504228705447568,0.0019820689655172413,0.006846242216937707,0.006249613386740454,,0.0,0.0,0.0,0.0,0.00025410588436626514,0.0,0.0,0.006716712761754248,0.487467362924282,0.48364912565884605,0.0,0.08470015749573068,0.949828178694158,0.005723462076916742,0.08500943051932953,0.012151802270826502,0.37423555984097,0.0002048015610941466,0.0518160041095316,0.0040568689813358025,0.05123276274197987,,0.0,0.0014092812294866136,0.031922237215156996,0.0,0.0006324323763905736,0.0,0.008161125585272143,0.00046385262739381084
Ecuador,2019,0.9297309438405674,0.005073931990999584,0.0,0.19484469871863858,0.031446540880503145,0.0,0.00012633600323420168,0.0,0.1081439268438142,0.03957376436793362,0.0,0.00791979716202952,0.004284364417473164,,0.0,0.0,4.574168952785318e-05,0.0,7.110713814085308e-05,0.0,0.0,0.0023149455140872898,0.014321176245942334,0.46122624125466294,0.0,0.08149383180531078,0.9458699472759227,0.00846814459756341,0.028764971529550362,0.0003276662428154613,0.3813755381574714,0.00032496420427051214,0.0,0.0038280000520108702,0.05330793797232675,,0.0,0.0011470940859007624,0.02483704125240195,0.0,0.000741049041204357,0.0,0.012307488423239228,0.0006221367569707594
El Salvador,2011,0.02702702702702703,0.07698332295333034,0.0,0.01333259351143567,0.0,0.1549973276322822,0.021104679208876025,0.0,0.05293437186704712,0.004220563523388956,0.5169111041171927,1.2487668427427916e-05,0.15536933319873497,,0.0,0.0002630179088598617,0.0,0.0,0.00028125,0.0,0.0,0.0,0.5805346127484579,0.5054621019971215,0.3970612514446095,0.36582658904200926,1.0,0.001893939393939394,0.12029912214154113,1.0,0.42922344717321387,0.740281316889206,9.238422361719769e-05,0.45957874703901413,0.7399318585623008,,0.0,0.18203753144867607,1.0,0.0,0.0003020770400616654,0.0,0.11748783628669585,0.03910614525139665
El Salvador,2012,0.7183259550200268,0.0708668635887082,0.0336418229513012,0.007853928104507042,0.0,0.08479709267110842,0.015207373271889401,0.0,0.020702896735954587,0.0381288614298323,0.5530285594283659,4.8808463387551405e-05,0.17575654023034462,,0.0,0.00010812522400591348,0.8456129032258064,0.0,0.00011224489795918367,3.656307129798903e-05,0.0,0.0,0.03760567117783085,0.4199663197835632,0.4412611793239351,0.33430189546378997,1.0,0.01370757180156658,0.08664771206477968,1.0,0.2307933293019664,0.6880117260412014,1.8982941454235685e-05,0.47650470800168643,0.7446537642340016,,0.0,0.15074013315608803,0.48139922135718893,0.0,0.00028566473162818694,0.0,0.12006719435837965,0.028089887640449437
El Salvador,2013,0.030303030303030304,0.027505348244815188,0.0,0.0072524304822407255,0.0,0.004878048780487805,0.014846235418875928,0.0,0.031101717215445603,0.0,0.6490996400930781,9.484866368771604e-05,0.26536596775410676,,0.0,0.006972804344151021,0.9232258064516129,0.0,0.00010204081632653062,0.0,0.0,0.0,0.5758780649436713,0.2476011081467549,0.27597327804653304,0.39555201708120524,1.0,0.010395010395010396,0.1032059319325109,1.0,0.13266515706448231,0.6494522389069918,2.8145942340222526e-05,0.4216881422876717,0.7839056010036735,,0.0,0.21686950715867145,0.7486245891111574,0.0,0.0002856618172172458,0.0,0.1379990184078655,0.03278688524590164
El Salvador,2014,0.6581029507586336,0.013726247963555881,0.0,0.015908497953057207,0.0,0.05660377358490566,0.017013232514177693,0.0,0.024752680160602673,0.5383614176014142,0.6260272904483432,0.00026634705020641894,0.23121924975454558,,0.0,0.003216295302342343,0.0,0.0,0.00016309887869520896,0.0,0.0,0.0,0.06157383750638733,0.3113611335847116,0.14795624640184227,0.41964815652665277,1.0,0.020522388059701493,0.09186378660603836,1.0,0.10820672374506998,0.6458218696826297,3.1273781104381456e-05,0.42616173519763034,0.7680754461984656,,0.0,0.21381933909849535,0.0,0.0,0.0007029841166342343,0.0,0.16456642882495295,0.03867403314917127
El Salvador,2015,0.9502747402208802,0.020201382184666303,0.0,0.012922035335122333,0.0,0.021144278606965175,0.017618312757201646,0.0,0.005701467426862323,0.001057191480583776,0.6518384013900954,9.714816174089506e-05,0.2629721433885969,0.0,0.0,0.0003091334008149434,0.8460091047040971,0.0,0.0002753893699703191,0.0,0.00020880829307799644,0.011627906976744188,0.4423428920073215,0.42770683194374665,0.33139144073493165,0.42655483850033515,1.0,0.04024390243902439,0.08558774239885085,1.0,0.2238372800012971,0.6540302559431317,2.9944154152505566e-05,0.463289569741706,0.7638169257340242,1.0,0.0,0.22035660798120515,0.5976019187326364,0.0,0.0006525285481239804,0.0,0.17991233727389477,0.03954802259887006
El Salvador,2016,0.7400928870715331,0.01748582440776938,0.0,0.013886201741271656,0.0,0.015856236786469344,0.01908734673239793,0.0,0.0060920521512818175,0.0,0.5681079429735234,1.0852107479272475e-05,0.017896066233219515,,0.0,0.00039519894072239433,0.6231647653494508,0.0,0.00023520027814989415,0.0,0.00010016268586606705,0.00602409638554217,0.16932881574701517,0.48989298574118195,0.2962268572767753,0.450977716212033,1.0,0.030208333333333334,0.06663459225402935,1.0,0.18714496820813167,0.7339479591148618,4.2439217609446025e-05,0.4510484927916121,0.7416241093732695,,0.0,0.24855283577807555,0.39769751209095605,0.0,0.0010524272241465634,3.657376929266331e-05,0.20290978624267939,0.040697674418604654
El Salvador,2017,0.7735969993352958,0.02351748637297538,0.0,0.009452453934807249,0.0,0.15358361774744028,0.009977160716432263,0.0,0.007192720416097287,0.25655386859397056,0.6412876712328767,3.056172449624091e-05,0.15628579206995205,0.0,0.0,0.00017923761249464146,0.5481861593906017,0.0,0.0005207588784283293,0.0,0.000210607877420474,0.00602409638554217,0.09524713025329665,0.33535589637574637,0.3923553719008264,0.39482330457780035,1.0,0.04798464491362764,0.0970288345576143,1.0,0.2310999171390833,0.6635730594904068,2.800400202647141e-05,0.4485449438202247,0.7151281455302906,1.0,0.0,0.2730584321302336,0.3654963586033984,0.0,0.000541169743505963,0.0,0.23029420699410072,0.029411764705882353
El Salvador,2018,0.7536601573385351,0.03710664124671028,0.0,0.00973488263521315,0.0,0.0018484288354898336,0.00104942806170637,0.0,0.008010838826223938,0.5599683303772673,0.5844420955882353,0.0,0.24466522758079262,,0.0,9.35290943755721e-05,0.6054865237250439,0.0,0.0002550630005611386,0.0,0.0,0.0,0.09901999215993727,0.46512894263362026,0.3309302325581395,0.3956623530403047,1.0,0.0374331550802139,0.0948939811733384,0.0,0.24532901410294167,0.7912157980608743,3.0963792268341076e-05,0.4817650637677499,0.772496104999764,,0.0,0.2970701438711146,0.4315932401205097,0.0,0.0002958610065395485,3.65697568111172e-05,0.37155058448748024,0.05142857142857143
El Salvador,2019,0.8827032880488285,0.0022507214675297565,0.0,0.0038263033956002393,0.0,0.0019047619047619048,0.000721129082105697,0.0,0.008241839107526565,0.40494392803598195,0.0,0.0,0.011999307256488284,,0.0,0.0021392017727882976,0.679810336562777,0.0,0.00013252324253792204,0.0,0.0,0.0,0.20261000501924042,0.44080598388697595,0.19499731038192578,0.40970723010207255,1.0,0.13388429752066117,0.08152637060884386,1.0,0.2363211895012013,0.6796925048046124,0.0,0.4761580709657216,0.7722464715902178,,0.0,0.41479853806884986,0.5078007868022092,0.0,0.0002038673638930512,0.0,0.49599124730846306,0.023668639053254434
Guatemala,2011,0.9362161450620331,0.03498886373596322,0.0,0.3891742022069215,0.05179282868525897,0.04852657407627987,0.29537418544168786,0.5668652486238596,0.15695941696453686,0.24521800309443298,0.6521622847354566,0.06989395719199128,0.34993675419797293,0.0,0.0,0.021091531721496103,0.03830981427332413,0.0,0.0001875,0.0,0.010525807263140593,0.0,0.06067655326160706,0.4286248918730991,0.0008522727272727272,0.02871532211248341,0.1793103448275862,0.0033686837180286963,0.31954343082900605,0.10484643806993611,0.10694293787580518,0.7031745876746707,0.0038658219255571897,0.009484164449403485,0.030390142236177378,0.0,0.0,0.0011738078592655034,0.39227319570133484,0.004579208985747517,0.0016849725411882176,0.0,0.03345385296502924,0.00806708820387686
Guatemala,2012,0.7973346717301119,0.02597977771646489,0.053367217280813214,0.4891665324864934,0.014285714285714285,0.044657356284507954,0.33806213147936287,0.5671952802993239,0.16166634117761938,0.4124458167852854,0.519273752366218,0.14498356210944138,0.46806844443606055,,0.0,0.017852139894269668,0.04792036302956943,0.0,0.0005384615384615385,4.0816326530612245e-05,0.0009396096630186637,0.0,0.01841022677047564,0.41680556789035933,0.0,0.03945709589390869,0.0787716955941255,0.0017211286725492098,0.2575512299127413,0.06756324063216969,0.05452618247893838,0.7453113247315739,0.0005605619536937167,0.003925530970732606,0.04599276624595467,,0.0,0.001595726299450328,0.3317231856505368,0.0015446400988569664,0.0007613686177698821,0.0002040483186418544,0.021173069321334025,0.0025514853289593585
Guatemala,2013,0.8287342989270615,0.018085736805669744,0.0,0.47561729619959764,0.015238095238095238,0.05871743486973948,0.4452729127699371,0.6140337148517535,0.1135457174194835,0.08861418596815206,0.6267670137841547,0.13608450390103785,0.41391837274046356,0.0,0.0,0.0020678833294788335,0.07787159345056432,0.0,0.0005846153846153846,0.0,0.0007522296563294803,0.0,0.02924001903196505,0.3934925057097791,0.0,0.03534451668086926,0.09377738825591586,0.001440922190201729,0.274960829416275,0.08074527366087057,0.03869053653130047,0.7519541467918142,0.004271123202969923,0.008779708725442184,0.03723080662245125,0.0,0.0,0.0042883890326053725,0.36178104459089105,0.0027240135536912356,0.0008305647840531561,0.0,0.02220915181485978,0.0030520646319569123
Guatemala,2014,0.7682988368649988,0.014900974051311877,0.03891891891891892,0.4875457602691862,0.018,0.06331947553565719,0.3263368601888946,0.624270819356941,0.09561304112693467,0.015531679105366318,0.6530084034868568,0.12424788555163271,0.469153823643484,,0.0,7.991371462323925e-05,0.09079995597457596,0.0,0.0004942084942084942,0.0,0.001524482525640459,0.0,0.023327766546541267,0.4368463873114629,0.0,0.028139333621808742,0.08736059479553904,0.0026996132986356006,0.38395798681654625,0.0651669735048895,0.039750355463195886,0.73582295988935,0.004735502261474202,0.011975190125652905,0.03797689517352524,,0.0,0.003942925540323814,0.38799287609260197,0.0018176310209027568,0.001596692455435311,0.0,0.0224718489472627,0.00346550025697074
Guatemala,2015,0.797354570941272,0.017292724793505857,0.0,0.46326861863116475,0.02147852147852148,0.07092135629327179,0.343032598045619,0.6072404558539368,0.08935842584449362,0.05955165455640651,0.6856457642776526,0.1447597504334041,0.43813507553437514,,0.0,6.132037034008494e-05,0.07575302435587146,0.0,0.0006876303793556362,0.0,0.001016082164152428,0.0,0.05450819672131148,0.4688875995554922,0.0,0.025072719712081103,0.0536231884057971,0.010165965293867322,0.35639404173869926,0.04859268015255259,0.05704526156817755,0.7461429598867828,0.00019506706736693416,0.01280698562852465,0.03362237237425862,,0.0,0.010278170308239118,0.3686061633728057,0.0021386742786722733,0.0012894956296136146,4.14052957373248e-05,0.027548598305796708,0.00151564262118105
Guatemala,2016,0.7362053228575679,0.03060858278551234,0.17671232876712326,0.48275150583559245,0.01810774105930285,0.09362443075274578,0.26662256107949006,0.6758021118641231,0.0916568175788128,0.2640541555031764,0.716265314523331,0.13583286411929446,0.4692026051827201,,0.0,2.9190107207302833e-06,0.07498623791576868,0.0,0.0007751584515069992,0.0,0.0009948412281340965,0.0,0.0315171019028358,0.4717270823482361,0.0,0.0315729170272422,0.09474123539232053,0.0017210857592446893,0.21380722524581441,0.05653524787792545,0.057429261516512946,0.7476274874924281,0.0001895111227663297,0.01374460033558245,0.03933646780033576,,0.0,0.0033784243613824956,0.33830654534153576,0.0,0.0012836775462769553,0.001714180764442993,0.027187674696044235,0.0003478865889719951
Guatemala,2017,0.8788839104168117,0.049616072411976846,0.0013513513513513512,0.4780252760974275,0.026280623608017816,0.14549968145170147,0.3019664232758782,0.6809663621922863,0.08748932840068298,0.12773242683021208,0.5482731855488397,0.14071823979454198,0.4299928822966465,,0.0,0.0,0.08875269388401472,0.0,0.00027246925260170297,0.0,0.0014164507610410707,0.0,0.09308131241084165,0.48575983604616246,0.0,0.027279272084497718,0.12454945935122147,0.001027326895418122,0.2273793652270073,0.06884863432699413,0.05682692101465483,0.7746956398640996,0.0002127230723909639,0.013676487588974584,0.01883030299087281,,0.0,0.005881764793891079,0.3090092945056522,0.0002361956749947512,0.0011418632788868723,6.130957246791466e-05,0.04034773501391923,0.008900657431431883
